timestamp,user_id,label,anomaly_type,bytes_sent,bytes_received,hour,is_weekend,user_id_encoded,source_ip_encoded,destination_ip_encoded,event_type_encoded,login_status_encoded,protocol_encoded,split
2025-02-04 14:15:44,user_063,0,normal,-0.1329666,-0.24256364,0.32461154,0.0,62,58,1556,4,1,1,train
2025-02-04 14:17:21,user_054,0,normal,-0.13179116,-0.16954868,0.32461154,0.0,53,43,972,0,1,0,train
2025-02-04 14:19:47,user_095,0,normal,-0.1436802,0.3604197,0.32461154,0.0,94,24,874,3,2,1,train
2025-02-04 14:20:09,user_009,0,normal,-0.13177039,-0.20698555,0.32461154,0.0,8,35,1682,1,1,1,train
2025-02-04 14:20:43,user_016,0,normal,-0.14710411,-0.299111,0.32461154,0.0,15,1,906,3,2,5,train
2025-02-04 14:20:45,user_075,0,normal,-0.10179801,-0.41653326,0.32461154,0.0,74,36,1775,1,1,1,train
2025-02-04 14:22:43,user_029,0,normal,-0.123607785,1.4431554,0.32461154,0.0,28,92,1598,4,1,1,train
2025-02-04 14:24:26,user_019,0,normal,-0.11849962,0.7390577,0.32461154,0.0,18,166,1561,4,1,1,train
2025-02-04 14:25:56,user_087,0,normal,-0.114486836,-0.3052101,0.32461154,0.0,86,62,1796,1,1,1,train
2025-02-04 14:26:33,user_089,0,normal,-0.09250771,1.0813481,0.32461154,0.0,88,54,812,3,0,5,train
2025-02-04 14:27:07,user_080,0,normal,-0.12014384,-0.6535995,0.32461154,0.0,79,44,1439,4,1,1,train
2025-02-04 14:27:30,user_018,0,normal,-0.062993355,-0.4066585,0.32461154,0.0,17,184,328,2,1,4,train
2025-02-04 14:27:56,user_076,0,normal,-0.083525315,-0.8187254,0.32461154,0.0,75,20,1762,1,1,1,train
2025-02-04 14:28:25,user_014,0,normal,-0.15267183,-0.5482303,0.32461154,0.0,13,77,551,2,1,1,train
2025-02-04 14:28:26,user_034,0,normal,-0.12283956,-1.5893323,0.32461154,0.0,33,172,1870,1,1,1,train
2025-02-04 14:30:35,user_056,0,normal,-0.16086675,-0.9824863,0.32461154,0.0,55,71,1010,0,1,0,train
2025-02-04 14:34:05,user_057,0,normal,-0.07819546,0.54334915,0.32461154,0.0,56,84,1586,4,1,1,train
2025-02-04 14:35:05,user_001,0,normal,-0.13735503,-1.1994982,0.32461154,0.0,0,142,305,2,1,1,train
2025-02-04 14:35:59,user_079,0,normal,-0.09885982,0.44490677,0.32461154,0.0,78,26,159,3,2,1,train
2025-02-04 14:35:59,user_025,0,normal,-0.0856337,0.49984226,0.32461154,0.0,24,64,904,3,0,1,train
2025-02-04 14:37:36,user_032,0,normal,-0.12113684,0.705745,0.32461154,0.0,31,57,811,3,2,1,train
2025-02-04 14:38:37,user_046,0,normal,-0.13820639,-1.0247153,0.32461154,0.0,45,18,1538,4,1,1,train
2025-02-04 14:38:46,user_071,0,normal,-0.10069956,1.7114868,0.32461154,0.0,70,21,679,2,1,4,train
2025-02-04 14:39:27,user_003,0,normal,-0.073215075,-0.4253479,0.32461154,0.0,2,75,493,2,1,4,train
2025-02-04 14:42:50,user_052,0,normal,-0.1433084,-0.73529845,0.32461154,0.0,51,110,310,2,1,1,train
2025-02-04 14:44:28,user_036,0,normal,-0.114616156,0.43739906,0.32461154,0.0,35,81,947,0,1,0,train
2025-02-04 14:44:29,user_074,1,brute_force_login,-0.12282186,-1.5659235,0.32461154,0.0,73,91,41,3,0,1,train
2025-02-04 14:45:03,user_010,0,normal,-0.15887691,-0.57452905,0.32461154,0.0,9,27,677,2,1,1,train
2025-02-04 14:47:38,user_047,0,normal,-0.13257787,0.057018425,0.32461154,0.0,46,186,45,3,2,1,train
2025-02-04 14:48:41,user_069,0,normal,-0.11212673,0.40526262,0.32461154,0.0,68,177,221,3,2,5,train
2025-02-04 14:49:47,user_029,0,normal,-0.037507955,0.22012582,0.32461154,0.0,28,171,1638,4,1,1,train
2025-02-04 14:51:06,user_051,0,normal,-0.15305133,0.16526295,0.32461154,0.0,50,100,1007,0,1,0,train
2025-02-04 14:53:15,user_018,0,normal,-0.099463314,1.6317048,0.32461154,0.0,17,184,740,3,2,5,train
2025-02-04 14:53:54,user_089,0,normal,-0.13025087,0.14136028,0.32461154,0.0,88,54,16,3,2,1,train
2025-02-04 14:54:08,user_062,0,normal,-0.09415963,0.035250444,0.32461154,0.0,61,128,1607,4,1,1,train
2025-02-04 14:56:15,user_089,0,normal,-0.09156398,-0.6801306,0.32461154,0.0,88,196,909,3,2,1,train
2025-02-04 14:56:17,user_069,0,normal,-0.14828032,0.27649894,0.32461154,0.0,68,177,1041,0,1,0,train
2025-02-04 14:57:18,user_091,0,normal,-0.09061486,-0.9858699,0.32461154,0.0,90,96,1796,1,1,1,train
2025-02-04 14:57:54,user_093,0,normal,-0.16553923,0.2432298,0.32461154,0.0,92,191,1589,4,1,1,train
2025-02-04 15:03:16,user_066,0,normal,-0.11003066,0.88167506,0.6178721,0.0,65,115,237,2,1,1,train
2025-02-04 15:04:43,user_068,0,normal,-0.116418175,-0.3850067,0.6178721,0.0,67,137,1450,4,1,1,train
2025-02-04 15:05:28,user_089,0,normal,-0.16689786,-1.0507963,0.6178721,0.0,88,196,1210,4,1,1,train
2025-02-04 15:11:08,user_035,1,data_exfiltration,6.817951,1.3851705,0.6178721,0.0,34,162,2012,2,1,3,train
2025-02-04 15:12:00,user_063,0,normal,-0.1519798,0.24081922,0.6178721,0.0,62,165,895,3,2,5,train
2025-02-04 15:12:07,user_045,0,normal,-0.111762635,1.0043396,0.6178721,0.0,44,7,924,3,2,5,train
2025-02-04 15:13:25,user_013,0,normal,0.021627756,-0.07910771,0.6178721,0.0,12,51,1833,1,1,1,train
2025-02-04 15:13:41,user_025,0,normal,-0.1079061,-0.7091013,0.6178721,0.0,24,64,1814,1,1,1,train
2025-02-04 15:13:53,user_069,0,normal,-0.13428521,-0.5628681,0.6178721,0.0,68,177,768,3,2,1,train
2025-02-04 15:14:09,user_066,0,normal,-0.114260525,1.1665902,0.6178721,0.0,65,34,403,2,1,1,train
2025-02-04 15:16:40,user_080,0,normal,-0.10193888,-0.6505935,0.6178721,0.0,79,105,410,2,1,1,train
2025-02-04 15:16:49,user_023,0,normal,-0.06630104,1.1052653,0.6178721,0.0,22,130,990,0,1,0,train
2025-02-04 15:18:05,user_029,0,normal,-0.093293644,1.8758432,0.6178721,0.0,28,92,406,2,1,1,train
2025-02-04 15:18:50,user_100,0,normal,-0.15226616,-0.08487282,0.6178721,0.0,99,63,68,3,2,5,train
2025-02-04 15:19:53,user_036,0,normal,-0.15799014,1.9218913,0.6178721,0.0,35,134,960,0,1,0,train
2025-02-04 15:20:51,user_017,0,normal,-0.15421136,1.0677848,0.6178721,0.0,16,29,724,3,2,5,train
2025-02-04 15:21:55,user_023,0,normal,-0.15908244,1.2636821,0.6178721,0.0,22,130,342,2,1,4,train
2025-02-04 15:23:17,user_034,0,normal,-0.12994912,-0.79353034,0.6178721,0.0,33,50,1085,0,1,0,train
2025-02-04 15:28:06,user_039,0,normal,-0.06439741,-1.1084908,0.6178721,0.0,38,113,1789,1,1,1,train
2025-02-04 15:28:38,user_098,0,normal,-0.12431135,1.3474722,0.6178721,0.0,97,195,1205,4,1,1,train
2025-02-04 15:29:56,user_027,1,brute_force_login,-0.17926878,-1.6519499,0.6178721,0.0,26,72,223,3,0,1,train
2025-02-04 15:30:29,user_022,0,normal,-0.117116354,-0.0680422,0.6178721,0.0,21,74,1792,1,1,1,train
2025-02-04 15:31:26,user_042,0,normal,-0.14883532,-0.4212673,0.6178721,0.0,41,88,155,3,2,1,train
2025-02-04 15:31:59,user_013,0,normal,-0.14613037,-1.4011315,0.6178721,0.0,12,51,1189,4,1,1,train
2025-02-04 15:32:53,user_050,0,normal,-0.11924937,1.3942465,0.6178721,0.0,49,66,821,3,2,5,train
2025-02-04 15:35:04,user_099,0,normal,-0.10106828,0.13055617,0.6178721,0.0,98,2,1684,1,1,1,train
2025-02-04 15:35:17,user_071,0,normal,-0.1749781,-0.86804104,0.6178721,0.0,70,21,157,3,2,5,train
2025-02-04 15:37:32,user_075,0,normal,-0.14433219,-0.069189414,0.6178721,0.0,74,36,1022,0,1,0,train
2025-02-04 15:37:40,user_023,0,normal,-0.119965255,0.025913008,0.6178721,0.0,22,130,257,2,1,1,train
2025-02-04 15:38:29,user_009,0,normal,0.06271169,-0.52689797,0.6178721,0.0,8,151,1383,4,1,1,train
2025-02-04 15:41:38,user_008,1,unusual_ip_change,-0.092878744,-0.6659865,0.6178721,0.0,7,220,227,3,2,5,train
2025-02-04 15:43:13,user_056,0,normal,-0.11259552,-0.37786204,0.6178721,0.0,55,71,115,3,2,5,train
2025-02-04 15:43:36,user_076,0,normal,-0.11663063,-0.4503978,0.6178721,0.0,75,135,1877,1,1,1,train
2025-02-04 15:43:42,user_060,0,normal,-0.092572376,-1.10396,0.6178721,0.0,59,15,763,3,2,5,train
2025-02-04 15:45:55,user_013,0,normal,-0.14490643,1.2299192,0.6178721,0.0,12,120,1868,1,1,1,train
2025-02-04 15:46:48,user_073,0,normal,-0.11951494,-0.66107816,0.6178721,0.0,72,31,1039,0,1,0,train
2025-02-04 15:50:25,user_081,0,normal,-0.06274319,0.11439355,0.6178721,0.0,80,154,1287,4,1,1,train
2025-02-04 15:55:32,user_075,0,normal,-0.09549364,0.10038014,0.6178721,0.0,74,153,1071,0,1,0,train
2025-02-04 15:55:36,user_005,0,normal,-0.09753505,1.8307533,0.6178721,0.0,4,167,1082,0,1,0,train
2025-02-04 15:59:58,user_091,0,normal,-0.124038085,-0.77638024,0.6178721,0.0,90,96,1584,4,1,1,train
2025-02-04 16:01:17,user_058,0,normal,-0.12858663,0.45907992,0.91113275,0.0,57,80,860,3,2,5,train
2025-02-04 16:04:58,user_034,1,unusual_ip_change,-0.11453071,-0.66616076,0.91113275,0.0,33,211,47,3,2,1,train
2025-02-04 16:09:24,user_005,0,normal,-0.1324116,-0.8298345,0.91113275,0.0,4,23,1199,4,1,1,train
2025-02-04 16:10:22,user_075,0,normal,-0.1172195,-0.13388345,0.91113275,0.0,74,153,1586,4,1,1,train
2025-02-04 16:10:29,user_073,0,normal,-0.08186878,0.4557109,0.91113275,0.0,72,149,355,2,1,4,train
2025-02-04 16:11:29,user_090,0,normal,-0.10540745,0.9071606,0.91113275,0.0,89,125,712,3,2,5,train
2025-02-04 16:13:15,user_014,0,normal,-0.14556767,-0.28132197,0.91113275,0.0,13,77,1738,1,1,1,train
2025-02-04 16:13:28,user_057,0,normal,-0.13334686,0.41112936,0.91113275,0.0,56,84,865,3,2,1,train
2025-02-04 16:16:53,user_041,0,normal,-0.14342001,0.3594903,0.91113275,0.0,40,61,682,2,1,1,train
2025-02-04 16:19:39,user_027,0,normal,-0.12096595,-0.65978575,0.91113275,0.0,26,72,1807,1,1,1,train
2025-02-04 16:23:03,user_091,0,normal,-0.14866674,-0.4239393,0.91113275,0.0,90,96,1384,4,1,1,train
2025-02-04 16:25:26,user_048,0,normal,-0.14137322,-0.99725485,0.91113275,0.0,47,65,228,3,2,1,train
2025-02-04 16:26:45,user_085,0,normal,-0.040457696,1.9101288,0.91113275,0.0,84,164,2,3,2,5,train
2025-02-04 16:26:59,user_001,0,normal,-0.11341378,0.63333994,0.91113275,0.0,0,48,1182,4,1,1,train
2025-02-04 16:27:24,user_059,0,normal,-0.16600032,0.74524397,0.91113275,0.0,58,163,570,2,1,1,train
2025-02-04 16:29:19,user_032,0,normal,-0.13768603,-0.6273443,0.91113275,0.0,31,127,649,2,1,4,train
2025-02-04 16:32:04,user_024,0,normal,-0.13933103,-0.147316,0.91113275,0.0,23,133,1136,0,1,0,train
2025-02-04 16:32:31,user_082,0,normal,-0.14483331,-0.20238218,0.91113275,0.0,81,116,1178,0,1,0,train
2025-02-04 16:33:54,user_100,0,normal,-0.13237388,0.37714866,0.91113275,0.0,99,63,1002,0,1,0,train
2025-02-04 16:34:50,user_027,0,normal,-0.10636119,-0.3599423,0.91113275,0.0,26,72,1566,4,1,1,train
2025-02-04 16:36:43,user_001,0,normal,-0.13701634,2.0069447,0.91113275,0.0,0,48,1665,1,1,1,train
2025-02-04 16:38:04,user_086,0,normal,-0.07141613,2.3456047,0.91113275,0.0,85,176,1243,4,1,1,train
2025-02-04 16:39:01,user_048,0,normal,-0.11765365,-1.555555,0.91113275,0.0,47,108,1467,4,1,1,train
2025-02-04 16:39:58,user_015,0,normal,-0.12779224,-0.7921653,0.91113275,0.0,14,4,1374,4,1,1,train
2025-02-04 16:41:07,user_011,0,normal,-0.08709934,0.096197896,0.91113275,0.0,10,86,560,2,1,4,train
2025-02-04 16:42:29,user_021,0,normal,-0.07515643,0.07132227,0.91113275,0.0,20,68,134,3,2,1,train
2025-02-04 16:43:27,user_010,0,normal,-0.04927767,-0.287363,0.91113275,0.0,9,27,596,2,1,4,train
2025-02-04 16:43:57,user_080,0,normal,-0.14458929,-0.5587875,0.91113275,0.0,79,105,1743,1,1,1,train
2025-02-04 16:44:02,user_096,0,normal,-0.0043094996,-0.85273516,0.91113275,0.0,95,185,1780,1,1,1,train
2025-02-04 16:44:03,user_053,0,normal,-0.106654465,-0.26791847,0.91113275,0.0,52,87,841,3,2,1,train
2025-02-04 16:47:10,user_069,0,normal,-0.14907241,1.7346344,0.91113275,0.0,68,93,486,2,1,1,train
2025-02-04 16:49:00,user_005,0,normal,-0.11958037,-0.5955709,0.91113275,0.0,4,167,1303,4,1,1,train
2025-02-04 16:50:57,user_040,0,normal,-0.15762296,-0.847275,0.91113275,0.0,39,147,740,3,2,1,train
2025-02-04 16:53:14,user_079,0,normal,-0.049458567,0.18376356,0.91113275,0.0,78,26,1124,0,1,0,train
2025-02-04 16:57:00,user_068,0,normal,-0.14196286,1.5555532,0.91113275,0.0,67,137,1213,4,1,1,train
2025-02-04 16:57:39,user_014,0,normal,-0.10263321,-1.4852265,0.91113275,0.0,13,77,196,3,2,1,train
2025-02-04 17:00:00,user_024,0,normal,-0.0962711,1.4267604,1.2043934,0.0,23,10,1354,4,1,1,train
2025-02-04 17:00:12,user_042,0,normal,-0.11677304,-0.6584062,1.2043934,0.0,41,111,824,3,2,1,train
2025-02-04 17:00:38,user_082,0,normal,-0.1048663,-0.23196281,1.2043934,0.0,81,116,1771,1,1,1,train
2025-02-04 17:00:44,user_022,0,normal,-0.15430297,-0.87675405,1.2043934,0.0,21,180,553,2,1,4,train
2025-02-04 17:01:09,user_062,0,normal,-0.13462314,0.58152664,1.2043934,0.0,61,128,365,2,1,4,train
2025-02-04 17:01:10,user_045,0,normal,-0.07675677,-0.4792814,1.2043934,0.0,44,7,1411,4,1,1,train
2025-02-04 17:07:49,user_016,0,normal,-0.13490179,0.94634,1.2043934,0.0,15,1,132,3,2,5,train
2025-02-04 17:09:31,user_013,0,normal,-0.081673265,0.45549306,1.2043934,0.0,12,51,1386,4,1,1,train
2025-02-04 17:09:57,user_061,0,normal,-0.14489412,-0.108862616,1.2043934,0.0,60,138,215,3,2,5,train
2025-02-04 17:12:06,user_056,0,normal,-0.16801788,2.3946443,1.2043934,0.0,55,71,284,2,1,1,train
2025-02-04 17:13:04,user_052,0,normal,-0.05385393,0.632338,1.2043934,0.0,51,110,1005,0,1,0,train
2025-02-04 17:13:14,user_050,1,brute_force_login,-0.16419138,-1.3220901,1.2043934,0.0,49,136,64,3,0,2,train
2025-02-04 17:14:00,user_056,0,normal,-0.08926623,-0.3301293,1.2043934,0.0,55,192,1555,4,1,1,train
2025-02-04 17:14:46,user_036,0,normal,-0.122104436,-0.9511195,1.2043934,0.0,35,134,301,2,1,4,train
2025-02-04 17:15:38,user_073,0,normal,-0.10615566,2.4323425,1.2043934,0.0,72,149,1392,4,1,1,train
2025-02-04 17:16:09,user_015,1,brute_force_login,-0.17735745,-1.6634946,1.2043934,0.0,14,4,68,3,0,5,train
2025-02-04 17:17:22,user_038,0,normal,-0.14882608,-0.5645091,1.2043934,0.0,37,161,1261,4,1,1,train
2025-02-04 17:17:46,user_063,0,normal,-0.16189516,-0.8520672,1.2043934,0.0,62,165,126,3,2,1,train
2025-02-04 17:19:00,user_051,0,normal,-0.10406651,-0.57959706,1.2043934,0.0,50,39,1686,1,1,1,train
2025-02-04 17:19:11,user_079,0,normal,-0.08739724,0.16519035,1.2043934,0.0,78,144,849,3,2,1,train
2025-02-04 17:19:29,user_029,0,normal,-0.14198825,-0.61738247,1.2043934,0.0,28,171,1804,1,1,1,train
2025-02-04 17:20:38,user_046,0,normal,-0.04064475,1.0170606,1.2043934,0.0,45,18,1625,4,1,1,train
2025-02-04 17:23:42,user_075,0,normal,-0.1360318,-0.6399056,1.2043934,0.0,74,153,1383,4,1,1,train
2025-02-04 17:24:11,user_046,0,normal,-0.046732057,0.18303749,1.2043934,0.0,45,173,918,3,2,1,train
2025-02-04 17:25:52,user_058,0,normal,-0.12822407,-0.0034352879,1.2043934,0.0,57,114,1477,4,1,1,train
2025-02-04 17:27:37,user_085,0,normal,-0.13703558,0.50398093,1.2043934,0.0,84,83,794,3,0,1,train
2025-02-04 17:27:54,user_100,0,normal,-0.1340281,0.10425742,1.2043934,0.0,99,112,1391,4,1,1,train
2025-02-04 17:28:51,user_030,0,normal,-0.14999458,-1.0202427,1.2043934,0.0,29,32,1818,1,1,1,train
2025-02-04 17:31:53,user_044,0,normal,-0.16380264,0.22696553,1.2043934,0.0,43,41,503,2,1,1,train
2025-02-04 17:32:26,user_050,0,normal,-0.09309273,-0.13381085,1.2043934,0.0,49,66,1459,4,1,1,train
2025-02-04 17:33:28,user_019,0,normal,-0.14646675,-0.96353555,1.2043934,0.0,18,166,807,3,2,1,train
2025-02-04 17:35:38,user_088,0,normal,-0.10610486,-0.96636724,1.2043934,0.0,87,19,1336,4,1,1,train
2025-02-04 17:36:53,user_034,0,normal,-0.12632352,-0.41757882,1.2043934,0.0,33,50,1801,1,1,1,train
2025-02-04 17:37:27,user_031,0,normal,0.018661847,0.5299747,1.2043934,0.0,30,198,880,3,2,5,train
2025-02-04 17:39:48,user_015,0,normal,-0.10847343,1.398995,1.2043934,0.0,14,4,557,2,1,1,train
2025-02-04 17:40:01,user_010,0,normal,-0.11384023,-0.508862,1.2043934,0.0,9,27,1588,4,1,1,train
2025-02-04 17:40:12,user_079,0,normal,-0.14373408,0.34001675,1.2043934,0.0,78,144,1258,4,1,1,train
2025-02-04 17:40:17,user_001,0,normal,-0.13436142,-0.5888764,1.2043934,0.0,0,48,1395,4,1,1,train
2025-02-04 17:41:56,user_036,0,normal,-0.15632668,-0.13925648,1.2043934,0.0,35,81,946,0,1,0,train
2025-02-04 17:42:18,user_063,0,normal,-0.13169803,0.6763967,1.2043934,0.0,62,165,1762,1,1,1,train
2025-02-04 17:42:29,user_092,0,normal,-0.08253155,1.0351691,1.2043934,0.0,91,12,377,2,1,4,train
2025-02-04 17:43:23,user_011,0,normal,-0.119484924,1.0486597,1.2043934,0.0,10,86,1449,4,1,1,train
2025-02-04 17:45:36,user_050,0,normal,-0.15048338,-0.99819875,1.2043934,0.0,49,66,1084,0,1,0,train
2025-02-04 17:48:20,user_099,0,normal,-0.13355316,-1.2907959,1.2043934,0.0,98,2,364,2,1,1,train
2025-02-04 17:49:21,user_043,0,normal,-0.111529395,1.7290145,1.2043934,0.0,42,102,702,2,1,4,train
2025-02-04 17:50:08,user_014,0,normal,-0.1367731,-0.17017311,1.2043934,0.0,13,77,1307,4,1,1,train
2025-02-04 17:51:19,user_057,0,normal,-0.14921944,-0.2940575,1.2043934,0.0,56,84,1351,4,1,1,train
2025-02-04 17:51:28,user_023,0,normal,-0.11229608,0.51760226,1.2043934,0.0,22,130,753,3,2,1,train
2025-02-04 17:51:46,user_041,0,normal,-0.16470557,0.055972867,1.2043934,0.0,40,61,1555,4,1,1,train
2025-02-04 17:53:33,user_084,0,normal,-0.122091345,3.461261,1.2043934,0.0,83,76,1555,4,1,1,train
2025-02-04 17:56:31,user_070,0,normal,-0.13193972,0.88719326,1.2043934,0.0,69,179,155,3,2,1,train
2025-02-04 17:58:54,user_076,0,normal,-0.07126218,0.110777654,1.2043934,0.0,75,20,444,2,1,4,train
2025-02-04 18:01:42,user_031,0,normal,-0.11655366,-0.37350553,1.497654,0.0,30,16,641,2,1,1,train
2025-02-04 18:02:17,user_060,0,normal,-0.11535821,-0.97908825,1.497654,0.0,59,15,1392,4,1,1,train
2025-02-04 18:03:06,user_022,0,normal,-0.110910505,-0.89653254,1.497654,0.0,21,74,1006,0,1,0,train
2025-02-04 18:03:09,user_069,0,normal,-0.14125697,-0.5876421,1.497654,0.0,68,93,1782,1,1,1,train
2025-02-04 18:04:41,user_065,0,normal,-0.1484589,1.5431952,1.497654,0.0,64,70,307,2,1,4,train
2025-02-04 18:07:14,user_022,0,normal,-0.12503648,0.12725975,1.497654,0.0,21,180,1514,4,1,1,train
2025-02-04 18:07:14,user_065,0,normal,-0.07645887,-0.66495544,1.497654,0.0,64,122,1742,1,1,1,train
2025-02-04 18:08:13,user_040,0,normal,-0.12652674,0.504039,1.497654,0.0,39,40,637,2,1,4,train
2025-02-04 18:15:30,user_030,0,normal,-0.091217585,0.5636214,1.497654,0.0,29,32,1735,1,1,1,train
2025-02-04 18:16:26,user_060,0,normal,-0.1331475,0.32540795,1.497654,0.0,59,109,1588,4,1,1,train
2025-02-04 18:18:18,user_028,0,normal,-0.13733579,-0.3337307,1.497654,0.0,27,189,1401,4,1,1,train
2025-02-04 18:19:21,user_020,0,normal,-0.08760354,-1.1351817,1.497654,0.0,19,60,1377,4,1,1,train
2025-02-04 18:19:31,user_002,0,normal,-0.16223308,-1.093795,1.497654,0.0,1,55,1689,1,1,1,train
2025-02-04 18:19:56,user_060,0,normal,-0.12138008,-1.0238876,1.497654,0.0,59,15,1336,4,1,1,train
2025-02-04 18:20:17,user_013,0,normal,-0.1038887,1.0133866,1.497654,0.0,12,51,1496,4,1,1,train
2025-02-04 18:21:08,user_009,0,normal,-0.17164193,1.7399639,1.497654,0.0,8,151,999,0,1,0,train
2025-02-04 18:22:03,user_087,0,normal,-0.13455385,-0.33393398,1.497654,0.0,86,175,1873,1,1,1,train
2025-02-04 18:24:24,user_079,0,normal,-0.11289342,-1.0043995,1.497654,0.0,78,26,307,2,1,4,train
2025-02-04 18:24:47,user_017,0,normal,-0.12620805,0.32672942,1.497654,0.0,16,178,1104,0,1,0,train
2025-02-04 18:26:08,user_054,0,normal,-0.14997534,-0.06786794,1.497654,0.0,53,43,1874,1,1,1,train
2025-02-04 18:27:43,user_080,0,normal,-0.15163188,0.66081494,1.497654,0.0,79,105,646,2,1,1,train
2025-02-04 18:30:35,user_037,0,normal,-0.09910999,-1.4117033,1.497654,0.0,36,3,873,3,2,5,train
2025-02-04 18:30:47,user_069,0,normal,-0.10950337,-0.8549861,1.497654,0.0,68,93,777,3,2,1,train
2025-02-04 18:32:04,user_072,0,normal,-0.13291271,0.33552954,1.497654,0.0,71,45,1463,4,1,1,train
2025-02-04 18:32:38,user_032,0,normal,-0.09579384,-0.31382146,1.497654,0.0,31,57,1840,1,1,1,train
2025-02-04 18:32:39,user_085,0,normal,-0.10897531,-0.4246654,1.497654,0.0,84,164,1054,0,1,0,train
2025-02-04 18:34:21,user_042,0,normal,-0.08602551,0.5156854,1.497654,0.0,41,88,1478,4,1,1,train
2025-02-04 18:37:22,user_041,0,normal,-0.14479327,-0.17159623,1.497654,0.0,40,190,113,3,2,5,train
2025-02-04 18:37:41,user_053,0,normal,-0.17381345,-0.6146524,1.497654,0.0,52,107,91,3,2,5,train
2025-02-04 18:38:58,user_050,0,normal,-0.13587631,-0.53019434,1.497654,0.0,49,66,154,3,2,1,train
2025-02-04 18:39:42,user_064,1,brute_force_login,-0.17067356,-1.4498663,1.497654,0.0,63,38,35,3,0,1,train
2025-02-04 18:41:05,user_087,0,normal,-0.18095072,-0.88066036,1.497654,0.0,86,175,431,2,1,1,train
2025-02-04 18:42:02,user_028,1,data_exfiltration,3.4648714,0.45614654,1.497654,0.0,27,13,1896,2,1,3,train
2025-02-04 18:42:05,user_017,0,normal,-0.16585098,-0.6995751,1.497654,0.0,16,178,179,3,2,1,train
2025-02-04 18:42:39,user_043,0,normal,-0.15491493,-0.6451189,1.497654,0.0,42,102,271,2,1,4,train
2025-02-04 18:44:15,user_083,0,normal,-0.10558142,-0.41808707,1.497654,0.0,82,156,1866,1,1,1,train
2025-02-04 18:46:04,user_056,0,normal,-0.048458643,0.2054299,1.497654,0.0,55,192,1029,0,1,0,train
2025-02-04 18:46:31,user_037,0,normal,-0.12636279,-0.90144086,1.497654,0.0,36,182,1371,4,1,1,train
2025-02-04 18:48:52,user_100,0,normal,-0.1305934,0.4878764,1.497654,0.0,99,63,174,3,2,5,train
2025-02-04 18:49:03,user_072,0,normal,-0.11680152,-0.30332232,1.497654,0.0,71,174,887,3,2,1,train
2025-02-04 18:50:23,user_014,0,normal,-0.095324285,0.35799456,1.497654,0.0,13,77,126,3,2,1,train
2025-02-04 18:51:38,user_013,0,normal,-0.06700768,0.14459862,1.497654,0.0,12,120,1721,1,1,1,train
2025-02-04 18:51:53,user_093,0,normal,-0.15675543,-0.71887445,1.497654,0.0,92,191,959,0,1,0,train
2025-02-04 18:54:46,user_089,0,normal,-0.13739198,1.4349798,1.497654,0.0,88,196,1652,1,1,1,train
2025-02-04 18:56:59,user_020,0,normal,-0.12989293,0.1282327,1.497654,0.0,19,187,595,2,1,1,train
2025-02-04 18:57:27,user_064,0,normal,-0.09874743,2.3614478,1.497654,0.0,63,38,1123,0,1,0,train
2025-02-04 22:02:37,user_075,1,unusual_night_activity,-0.05388549,1.3404001,2.6706963,0.0,74,153,1543,1,1,1,train
2025-02-04 22:46:26,user_075,1,unusual_night_activity,-0.053219642,0.5896588,2.6706963,0.0,74,36,601,4,1,4,train
2025-02-04 23:47:34,user_024,1,unusual_night_activity,0.21187612,5.559846,2.9639568,0.0,23,10,1162,2,1,0,train
2025-02-05 02:34:05,user_056,1,unusual_night_activity,-0.07904297,5.953441,-3.1945157,0.0,55,71,1368,2,1,1,train
2025-02-05 03:02:54,user_051,1,unusual_night_activity,-0.054119498,0.5027756,-2.9012551,0.0,50,39,425,2,1,4,train
2025-02-05 05:43:49,user_027,1,unusual_night_activity,0.018560238,2.7169092,-2.3147337,0.0,26,72,534,2,1,1,train
2025-02-05 08:02:23,user_012,0,normal,-0.07367155,-0.51247793,-1.434952,0.0,11,131,1729,1,1,1,train
2025-02-05 08:04:44,user_019,0,normal,-0.1284273,1.7757307,-1.434952,0.0,18,95,289,2,1,1,train
2025-02-05 08:05:52,user_075,0,normal,-0.11688542,-0.28138006,-1.434952,0.0,74,36,630,2,1,1,train
2025-02-05 08:07:36,user_019,0,normal,-0.104861684,-0.34765697,-1.434952,0.0,18,166,1218,4,1,1,train
2025-02-05 08:07:38,user_066,0,normal,-0.16409361,-0.1871199,-1.434952,0.0,65,115,204,3,2,5,train
2025-02-05 08:12:17,user_053,0,normal,-0.13660374,0.6262098,-1.434952,0.0,52,107,603,2,1,1,train
2025-02-05 08:12:45,user_043,0,normal,-0.13080895,0.8321562,-1.434952,0.0,42,33,171,3,2,1,train
2025-02-05 08:14:26,user_090,0,normal,-0.12713486,-0.4983919,-1.434952,0.0,89,17,466,2,1,4,train
2025-02-05 08:14:50,user_029,0,normal,-0.092377625,-1.3332282,-1.434952,0.0,28,171,1439,4,1,1,train
2025-02-05 08:15:07,user_006,1,unusual_ip_change,-0.10232454,-0.9519908,-1.434952,0.0,5,257,135,3,2,5,train
2025-02-05 08:16:23,user_088,0,normal,-0.07304881,-0.5677474,-1.434952,0.0,87,19,1883,1,1,1,train
2025-02-05 08:17:35,user_053,0,normal,-0.072929494,-0.64629513,-1.434952,0.0,52,107,1470,4,1,1,train
